#{"t_start": 1629400253.5074558, "env_id": "ApolloLanderSolidObstacle-v0"}
r,l,t
144.460557,1000,217.495837
-103.358016,76,217.704056
286.702645,830,220.383497
48.012878,164,220.820122
-115.001211,55,220.962407
-424.099509,118,221.280984
176.585282,1000,224.933783
-300.224435,108,225.250198
-222.057384,143,225.655248
-363.195065,149,226.093434
295.846291,223,226.836915
94.96066,1000,229.807122
288.002251,266,229.963377
244.237393,402,230.244819
81.108102,859,231.162797
101.264893,1000,232.408659
-139.08671,92,232.663702
147.288312,1000,236.212827
144.377724,1000,239.604157
87.778098,1000,243.419728
-313.508507,103,243.793128
238.767385,764,246.41297
266.697301,435,247.71974
-242.16851,76,247.916092
273.796113,879,251.246234
225.919018,703,253.888453
267.932962,376,255.164212
-142.104251,44,255.282681
290.308124,259,256.154519
-100.824068,50,256.314497
280.457309,291,257.321522
243.881409,302,258.256847
249.627867,829,261.079883
266.802828,556,262.942939
1.776626,110,263.256171
-94.927955,53,263.392115
-122.816565,59,263.539623
263.402576,749,266.033235
274.640182,295,266.989698
-113.685376,48,267.009986
-144.819083,71,267.040489
-1111.433096,146,267.109861
258.582318,470,267.425769
-196.214117,87,267.710148
153.590221,1000,271.342032
282.548866,388,272.696144
-111.536292,60,272.897146
275.195588,482,274.460198
312.569159,374,275.757794
-837.16788,134,276.215043
-541.086668,78,276.489131
264.187733,778,279.051728
293.327319,573,281.131561
68.045766,1000,284.676058
-117.485987,86,284.930653
181.937247,1000,288.194943
-295.702141,61,288.441417
-276.011588,113,288.860832
305.490143,451,290.221254
193.822195,447,291.722206
-102.470445,39,291.839098
251.931714,209,292.648849
-279.03423,83,292.893185
-158.469236,59,293.096009
-129.414643,58,293.310634
222.292535,531,295.013738
-126.052372,69,295.21502
258.123396,513,297.066963
247.263484,967,300.415302
-56.779126,333,301.483445
-129.433477,94,301.595589
263.539149,244,301.719733
-43.939566,460,302.004499
-143.031269,131,302.056877
174.111665,671,302.560355
302.841756,326,303.623351
-315.412738,104,303.904154
216.03528,457,305.470298
232.17951,362,306.732095
-178.284836,112,307.090708
237.639824,263,307.873717
-304.825072,152,308.284124
205.624716,291,309.248957
