#{"t_start": 1629395889.1219923, "env_id": "ApolloLanderSolidObstacle-v0"}
r,l,t
-103.278763,167,380.259499
278.351923,472,381.741181
-114.499475,137,382.126403
-405.332959,263,382.900165
28.633335,86,383.140763
-179.645894,326,384.122331
-345.440543,109,384.433647
23.768137,123,384.79257
-216.087933,621,386.863005
236.117665,637,389.0296
-337.825943,117,389.371671
279.18952,240,390.120244
-350.883948,79,390.358972
-121.578884,204,390.96604
-217.450978,383,392.215329
-89.46255,37,392.318635
314.559799,316,393.273314
-41.570506,112,393.595168
-334.4349,535,395.397798
258.531122,409,396.741799
-144.542752,387,398.006285
302.682868,384,399.239537
314.524541,376,400.357674
-249.362713,377,401.542809
-163.429962,106,401.85149
271.237993,404,403.176864
-256.12848,150,403.61412
-273.767918,72,403.832291
-99.439652,132,404.233015
-103.685954,104,404.536189
258.935073,252,405.287136
-190.299995,373,406.455227
-119.910788,91,406.71786
243.337709,697,408.933625
-139.331678,168,409.427139
-93.533105,38,409.873665
32.319711,181,409.979305
-95.750811,84,410.019446
-363.100108,353,410.236511
-285.53344,90,410.279115
270.434406,353,411.377992
-115.359346,115,411.709015
-35.550894,136,412.125072
288.817423,301,412.969365
-97.961172,27,413.040499
233.86227,589,414.994143
23.802614,185,415.512908
-91.644887,34,415.602108
-298.424556,80,415.816695
-126.22836,206,416.386673
299.237898,306,417.322028
261.41099,238,417.995961
-535.908103,91,418.242175
216.705086,781,420.849619
267.094064,330,421.845723
55.175988,187,422.386425
285.304339,276,423.199941
243.855712,727,425.759701
281.907645,348,426.823881
-109.809493,40,426.929905
232.115248,354,427.992625
118.032961,1000,431.240829
299.42932,302,432.131904
14.747442,130,432.496624
-641.757915,79,432.720611
44.791566,217,433.336274
-147.468488,181,433.846086
-718.311201,81,434.065956
295.790917,642,436.12555
29.705602,150,436.546298
-102.885398,41,436.656107
-123.650888,39,436.766093
-594.28018,68,436.947642
40.859923,256,437.704168
146.544977,1000,441.152779
-74.881176,32,441.241908
293.038016,230,441.596431
272.51573,318,441.827524
279.431475,252,441.977741
-83.404787,27,441.991004
295.437768,298,442.181549
125.30238,1000,445.691007
-100.084515,28,445.769954
302.430923,325,446.739429
290.691991,281,447.55865
246.276382,753,449.981812
276.610678,489,451.56304
280.003984,549,453.294673
-186.401688,99,453.565204
13.839785,107,453.85605
-92.352714,39,453.95617
-117.112464,63,454.11506
259.513457,380,455.217181
-130.445654,52,455.360743
-114.951195,39,455.466158
248.922819,338,456.468555
-298.156853,66,456.644821
-390.016353,70,456.833862
-98.627586,63,457.00545
267.731621,331,457.946246
-266.805216,64,458.115887
-272.013475,72,458.309578
277.314884,709,460.558253
-380.443612,103,460.841972
-118.645773,30,460.923874
268.129059,275,461.735429
300.030915,430,463.041988
-138.25183,95,463.300898
261.54264,404,464.535981
295.551382,300,465.393877
29.769068,173,465.875718
-123.828449,59,466.031281
280.493817,446,467.417072
268.456273,499,468.940477
279.657682,392,470.144761
296.70322,404,471.425964
13.212132,142,471.826708
-100.6202,31,471.914851
-86.228844,33,472.0062
-382.327094,80,472.230167
92.616705,1000,473.831934
-102.407056,63,473.859086
236.690114,550,474.274544
-353.611676,82,474.315653
-88.432955,48,474.336383
-90.775908,66,474.518009
-93.378057,30,474.60255
304.916935,291,475.429123
-347.251481,95,475.689219
-378.680937,97,475.945557
-390.263779,89,476.182924
-258.344747,99,476.458675
287.824418,374,477.568328
-395.238068,99,477.831995
-195.221474,75,478.042649
212.55027,640,480.127641
242.946046,379,481.262162
291.741529,376,482.404901
235.19457,392,483.578623
269.772944,371,484.733957
-408.601701,66,484.913954
-99.158975,29,484.990668
257.693522,625,487.003365
-127.592275,36,487.099764
249.382911,262,487.88791
-329.952494,84,488.122058
291.156858,564,489.959297
233.445505,656,492.050176
267.25031,447,493.38571
290.806978,258,494.129371
-30.144666,176,494.613214
251.415071,453,495.979238
-79.841892,33,496.066946
-94.230479,29,496.145365
260.184951,746,498.372795
-377.335876,76,498.575241
293.730408,345,499.551928
268.194376,288,500.380925
-325.250402,117,500.688116
257.605719,431,501.984987
256.495219,563,503.886641
-97.440594,36,504.618582
242.856643,410,504.929446
-48.029761,177,505.019314
245.384564,462,505.381971
-85.19624,65,505.412457
238.672669,737,507.679129
257.080625,315,508.598414
264.009934,741,510.926148
281.071004,528,512.548152
-124.816787,48,512.677356
275.897482,444,513.926517
-111.755581,47,514.046122
-84.968097,32,514.128237
217.560003,673,516.176347
-312.725127,79,516.389158
-73.029744,32,516.475812
-338.99842,96,516.732434
-87.324631,35,516.824951
-123.268136,40,516.928703
292.32937,495,518.430618
235.100444,346,519.381468
227.346732,640,521.585148
112.290767,1000,525.071837
-118.726133,101,525.345563
-76.140276,86,525.57374
-87.107409,1000,529.236012
-147.021261,49,529.374802
131.205905,1000,532.763385
262.426678,343,533.835962
181.797248,727,536.373142
263.29636,316,537.30933
-92.046813,50,537.435101
-755.85641,105,537.482493
230.227038,441,537.949255
260.962643,441,538.300262
252.260923,425,538.638864
251.126998,386,538.900571
-101.711643,35,538.99817
-122.186281,41,539.105875
-77.414667,33,539.18988
-96.984869,46,539.308851
293.357169,316,540.203092
240.717414,561,542.194358
-108.560466,35,542.323075
83.023157,1000,545.962225
-292.881088,113,546.274991
285.419297,612,548.144379
286.975909,306,549.098428
-102.705292,59,549.260957
293.623051,306,550.172733
-322.707286,93,550.447226
280.628,498,552.050521
45.081089,243,552.757215
-98.530269,50,552.892996
-88.777705,44,553.01647
-123.913984,115,553.324567
-1.981891,134,553.690693
-82.322082,38,553.792351
219.708388,372,554.988522
-121.267811,55,555.137133
220.998745,327,556.134648
99.970554,795,558.870418
-80.462686,32,558.957228
58.305576,186,559.476777
283.832597,606,561.459458
-59.740672,1000,565.043214
-203.362118,62,565.214706
105.556971,772,567.720619
-87.229656,1000,571.225005
-78.19208,31,571.323355
-27.794066,1000,573.193411
11.137379,233,573.325898
85.877006,1000,574.546796
-169.649497,65,574.57604
-47.534707,1000,576.580616
282.197379,598,578.750888
-320.964224,86,578.991128
-102.497958,1000,582.368865
292.111829,356,583.382185
-157.255671,262,584.135254
287.097696,272,584.898406
-78.76902,33,584.98793
-172.501157,88,585.234288
275.6211,289,586.10151
27.605473,186,586.608917
-296.549352,99,586.873631
-98.050387,35,586.966678
-91.368578,74,587.162135
-88.212802,1000,591.162737
-22.606979,228,591.833768
-137.365365,46,591.955713
-117.83952,38,592.056886
269.909892,327,593.051898
223.53921,356,594.130843
-95.875717,67,594.313739
255.509411,644,596.405633
-110.97607,45,596.52205
-118.866335,36,596.61356
293.937972,508,598.224532
293.774559,284,599.031871
-86.006498,56,599.181617
-118.379404,36,599.276848
-266.625596,92,599.559777
256.281342,293,600.429049
-81.721233,31,600.526132
-108.186508,41,600.643883
-66.918497,146,601.077314
