#{"t_start": 1629380091.7583737, "env_id": "LunarLander-v2"}
r,l,t
14.278465,77,1160.329145
-33.897504,70,1162.039396
14.313342,1000,1186.988314
-49.425209,75,1188.702898
-27.257029,136,1192.007721
-54.814541,103,1194.510249
-26.507458,90,1196.697964
-285.443617,958,1220.463789
-95.10503,70,1222.164305
2.909936,76,1223.962744
-28.910417,92,1226.109527
-7.180084,76,1227.926054
-175.058379,108,1230.437846
4.713273,76,1232.229191
-42.326726,108,1234.799702
-29.450098,68,1236.4326
-80.674728,73,1238.268634
3.763352,127,1241.207963
-9.76467,1000,1266.088453
-48.619713,128,1269.154511
-220.130031,101,1271.642475
-19.414113,93,1273.895864
-7.186335,92,1276.056608
-33.311807,69,1277.664613
2.677064,78,1279.620476
-30.422489,104,1282.141519
-68.264189,75,1283.912458
-20.293504,86,1285.879653
15.50302,132,1289.045858
-54.196513,64,1290.577364
-15.837682,67,1292.088565
-42.267595,120,1295.02225
-70.23289,92,1297.228806
-65.142191,78,1299.156794
-4.309144,96,1301.453233
-57.091317,121,1304.255427
-77.910714,117,1307.139762
-9.390594,107,1309.753326
-76.287079,68,1311.291161
-32.007914,134,1314.574301
-54.437136,109,1317.308444
-64.913534,107,1320.027653
-10.550899,92,1322.141894
-29.264741,96,1324.542181
-139.051607,83,1326.530685
-13.884477,117,1329.375409
-234.707473,149,1332.855814
-25.157687,122,1335.869084
-71.180556,88,1338.030208
-68.828396,86,1340.081878
-6.701843,108,1342.631297
-52.873959,112,1345.312913
-33.579471,88,1347.417907
17.741198,1000,1372.463918
-76.979287,95,1374.673096
-79.478296,117,1377.445646
-21.617056,88,1379.415817
26.020339,111,1382.092569
-24.01404,150,1390.107276
-32.025461,128,1393.263852
11.489872,120,1396.055633
-38.29661,79,1397.965632
-13.355391,124,1400.945558
-35.383691,131,1403.957095
-79.064379,96,1406.156701
-35.803932,124,1409.050344
-26.570265,76,1410.820742
24.616885,89,1412.956019
-56.053835,68,1414.573672
-44.303159,86,1416.53323
-27.080738,106,1418.984982
-54.882585,159,1422.893535
30.760747,86,1424.905409
-89.622348,101,1427.207025
-8.291349,97,1429.536987
4.974216,96,1431.806299
-28.74039,84,1433.779057
-2.795328,81,1435.776494
-92.194779,80,1437.635984
-55.229812,120,1440.404564
-36.750914,75,1442.203057
2.754302,135,1445.35894
-103.968227,104,1447.755055
-33.653643,76,1449.60939
21.231821,96,1451.863619
-92.096184,108,1454.332501
-31.754881,77,1456.088195
-60.475876,103,1458.58231
-68.318947,92,1460.875519
13.815739,82,1462.774422
-32.067433,77,1464.600907
-44.451767,128,1467.403933
-73.32818,98,1469.711767
8.026342,101,1472.244058
-36.369699,122,1475.078619
-0.388919,112,1477.782808
4.761302,73,1479.556633
-32.46578,123,1482.455676
-57.761068,92,1484.622061
-64.230114,121,1487.38253
17.842472,91,1489.421708
-54.29693,129,1492.514481
-41.336293,69,1494.16382
-1.338055,118,1496.960768
-151.509564,103,1499.386373
20.98195,87,1501.485047
14.875496,97,1503.813344
-42.634494,89,1505.948616
0.728852,1000,1530.879823
-1.945024,106,1533.424693
-64.655249,105,1535.870307
-28.739012,102,1538.270959
-44.556856,127,1541.171861
-84.512276,112,1543.795706
-47.112452,93,1546.008802
-17.434685,100,1548.319865
-24.156043,108,1550.781898
-44.172423,135,1553.84201
-46.712929,80,1555.738211
-64.03369,83,1557.666433
-41.285863,1000,1582.254962
-240.404638,98,1584.652481
-24.34024,107,1587.284682
-44.093273,90,1589.456433
-16.572901,1000,1614.364079
-179.880775,948,1643.678497
5.447758,127,1646.588669
40.99649,93,1648.863652
-44.036604,76,1650.685407
-0.48154,91,1652.856923
32.496714,89,1655.078577
-24.191888,76,1656.835276
25.277013,118,1659.518924
44.338715,86,1661.669779
26.544928,128,1664.587609
27.346947,130,1667.725672
16.292278,89,1670.036444
-53.715914,79,1671.828571
0.52698,110,1674.412617
-9.414012,1000,1699.294362
-20.502693,1000,1724.565302
60.243428,87,1726.560821
-17.513071,1000,1750.72786
-52.520118,1000,1775.244937
7.311435,1000,1799.802425
-20.556992,1000,1824.70624
-55.661986,101,1826.98266
-59.068629,114,1829.614744
-19.59798,111,1832.249876
-25.495473,107,1834.897936
19.689935,93,1837.10231
-17.791867,100,1839.505098
-10.810012,94,1841.741434
-48.786003,1000,1867.250132
-43.611697,97,1869.600034
66.189306,1414,1911.719423
23.239913,102,1914.17401
-96.491303,111,1916.845049
0.868092,1000,1942.083872
4.444686,1000,1966.93941
-40.709956,89,1969.115792
-9.399629,1000,1993.963565
-38.20437,1000,2018.89519
