#{"t_start": 1629135253.6298149, "env_id": "LunarLander-v2"}
r,l,t
-541.228114,60,193.753846
-701.22615,72,193.974012
-528.998109,60,194.1566
-438.320648,77,194.394017
-537.464062,76,194.626654
-353.321725,88,194.897997
-790.98298,81,195.144664
-806.366825,82,195.396154
-452.608902,53,195.533316
-712.333827,77,195.733537
-334.146151,51,195.865581
-406.920533,58,196.019932
-360.408352,54,196.18411
-731.925773,82,196.436215
-626.636363,75,196.671393
-819.247034,80,196.945741
-495.046742,71,197.117373
-537.878803,61,197.142491
-609.096136,73,197.172666
-377.292462,54,197.194617
-777.923168,79,197.227797
-753.388634,80,197.458214
-501.836415,68,197.657505
-587.188225,75,197.889723
-734.740912,81,198.141543
-466.347658,61,198.330001
-468.345113,53,198.493254
-465.805414,77,198.729231
-788.859729,83,198.984858
-448.299484,52,199.144214
-332.833712,50,199.296738
-566.909671,62,199.486695
-424.164761,52,199.646534
-287.882679,51,199.802643
-370.650752,53,199.964622
-357.364178,57,200.160178
-299.064177,50,200.313305
-489.168113,71,200.531077
-755.959633,80,200.77737
-479.785786,54,200.964906
-364.575356,49,201.115797
-759.945701,85,201.377275
-482.202879,58,201.554719
-567.719824,61,201.757439
-376.176692,52,201.923938
-432.928298,51,202.079488
-506.830556,79,202.328427
-487.334502,55,202.48748
-571.394719,64,202.660341
-622.468743,78,202.871041
-484.280034,75,203.076903
-538.95903,63,203.245914
-487.155994,54,203.411335
-572.006995,65,203.61011
-746.591594,86,203.877604
-473.611598,73,204.105593
-429.108294,55,204.295291
-523.141936,60,204.478523
-542.401676,76,204.712604
-335.536242,53,204.874917
-405.151956,50,205.030673
-610.41118,76,205.307825
-689.054768,78,205.545677
-813.332809,84,205.802221
-547.816381,71,206.021881
-472.411811,76,206.26493
-409.687741,50,206.420445
-558.155489,63,206.615021
-696.239539,74,206.824581
-305.825987,81,207.063459
-960.462335,86,207.358879
-890.464713,88,207.638156
-504.852493,59,207.827766
-453.983221,60,208.019761
-465.711117,54,208.188986
-516.149949,60,208.376007
-826.348149,75,208.616092
-446.611171,52,208.786507
-470.932345,65,208.994493
-508.92836,66,209.225464
-495.659684,75,209.458298
-466.783258,56,209.631161
-652.912795,83,209.902321
-1057.450003,109,210.255021
-475.563684,61,210.491759
-735.201167,80,210.740276
-355.777304,53,210.931055
-486.575245,71,211.154333
-400.769635,50,211.322139
-551.722715,66,211.534994
-734.965107,82,211.781131
-513.453941,58,211.940204
-356.849305,56,212.090025
-486.937506,64,212.262024
-483.752618,61,212.430048
-355.343909,85,212.685543
-387.684534,55,212.886753
-464.768254,64,213.083838
-495.043539,79,213.335139
-577.686487,66,213.540597
-359.479504,97,213.852937
-761.998362,78,214.091331
-816.903102,81,214.304903
-797.391323,84,214.533522
-351.098383,50,214.688188
-836.596042,86,214.974528
-523.297733,69,215.210823
-414.10738,50,215.38209
-767.954151,88,215.678442
-385.471751,56,215.911802
-443.00927,58,216.090222
-604.570714,66,216.300292
-1084.101586,109,216.663532
-798.422629,84,216.904258
-715.861588,80,217.164418
-431.937553,51,217.3238
-461.801449,66,217.564345
-527.392628,70,217.804083
-422.91458,73,218.051369
-528.663328,61,218.26042
-514.927786,56,218.441783
-457.294336,59,218.665406
-320.13734,51,218.835401
-436.204808,53,219.044326
-755.902681,80,219.296828
-560.720847,64,219.495869
-499.152277,73,219.752144
-604.515972,72,219.973067
-572.69335,70,220.190926
-421.388506,58,220.372094
-438.067591,60,220.576841
-579.882833,66,220.779223
-339.737517,55,220.945743
-556.984951,60,221.129194
-448.474387,73,221.353747
-486.28928,65,221.555609
-608.981207,65,221.754233
-638.736535,73,221.979214
-303.340329,51,222.135083
-588.895888,64,222.330467
-392.276806,56,222.499777
-509.890863,66,222.701815
-454.830623,58,222.878113
-691.975343,77,223.135292
-517.348014,58,223.315573
-494.3104,72,223.539672
-459.796415,55,223.710253
-495.533765,71,223.931979
-734.68862,80,224.182232
-599.657873,65,224.381462
-841.52245,81,224.630348
-706.310513,79,224.872722
-414.844531,55,225.040796
-524.176393,60,225.226392
-537.170376,63,225.420969
-692.862363,80,225.667887
-726.143418,79,225.909317
-595.393996,78,226.148197
-520.273689,61,226.335571
-919.635724,87,226.610463
-490.579142,66,226.812785
-692.326291,82,227.065773
-768.371779,75,227.324981
-501.492224,59,227.506525
-772.814552,81,227.760026
-744.885625,77,227.997888
-455.37436,55,228.166283
-494.721806,67,228.373404
-444.748389,55,228.542731
-597.897694,110,228.694333
-669.357077,77,228.726109
-454.889816,60,228.7506
-543.749958,60,228.774934
-510.878424,64,228.800695
-571.241834,65,229.012554
-561.349133,67,229.246204
-666.502803,74,229.475372
-431.068983,63,229.687442
-455.840966,75,229.920845
-595.992008,66,230.147511
-472.689703,73,230.378304
-606.9677,72,230.604584
-563.544479,61,230.81227
-557.420481,66,231.016537
-528.244044,67,231.224667
-524.592833,59,231.406939
-571.264934,68,231.62132
-532.216435,59,231.803597
-450.192723,58,231.980596
-449.956248,52,232.118063
-798.798234,78,232.359221
-810.634547,84,232.599437
-543.141791,71,232.829304
-504.803768,70,233.078666
-569.982784,72,233.297493
-761.863225,87,233.567198
-422.243591,52,233.727345
-324.017447,57,233.902627
-619.261071,68,234.111112
-404.224788,56,234.286822
-384.459121,72,234.502667
-1010.471243,87,234.766799
-461.295131,61,234.957058
-708.468938,80,235.204079
-452.676111,75,235.436694
-708.696374,81,235.650259
-318.631107,52,235.787045
-635.642896,68,235.965798
-385.926855,51,236.099064
-493.972199,65,236.270367
-368.321728,50,236.400891
-341.179354,54,236.54252
-375.226313,55,236.686001
-583.958575,66,236.859556
-696.254214,81,237.073727
-414.281704,50,237.206893
-678.020512,80,237.419367
-480.899519,74,237.615586
-760.656144,81,237.830612
-833.991117,88,238.066807
-748.514045,77,238.298877
-724.189991,80,238.547155
-715.153717,81,238.799355
-450.977887,60,238.983031
-725.63133,76,239.21881
-394.294529,53,239.381697
-400.963338,52,239.556387
-449.684656,63,239.748785
-736.342994,73,239.971979
-432.963156,60,240.156148
-425.6035,54,240.322637
-393.670306,52,240.491723
-591.195543,66,240.726774
-490.680563,55,240.933441
-691.690808,82,241.210466
-391.156075,51,241.371699
-507.347515,73,241.604292
-325.19456,50,241.792009
-595.81195,65,242.021153
-441.292364,60,242.213858
-674.010375,78,242.460843
-728.708179,83,242.720258
-550.861776,59,242.904624
-560.907475,63,243.104473
-459.444874,62,243.29991
-602.381939,73,243.532185
-392.26147,53,243.701499
-325.040127,50,243.860084
-760.789826,84,244.125462
-561.33683,71,244.34691
-482.953762,54,244.515642
-478.359145,66,244.722863
-871.464528,82,244.978271
-619.229817,65,245.178451
-507.954144,58,245.356924
