#{"t_start": 1629380353.4398837, "env_id": "LunarLander-v2"}
r,l,t
-39.227475,91,533.084257
-1.918999,86,533.82894
-43.400294,93,534.689687
-23.762861,78,535.408492
-5.681702,116,536.428502
-16.775964,78,537.141711
-60.426135,104,541.913595
-16.350815,114,542.777747
18.817399,133,543.936337
-50.387188,76,544.585201
1.444185,123,545.66876
-70.267458,113,546.634926
-102.029585,95,547.452035
-15.733152,1000,557.645689
-33.90444,110,558.660643
-32.490389,96,559.447967
-39.402181,82,560.174355
18.915252,102,560.956877
11.361572,118,561.84097
28.343685,91,562.596593
-38.384299,84,563.321052
-43.818487,84,564.042647
-76.063863,1000,574.043107
-13.189424,97,574.843562
50.970814,89,575.601317
-181.132279,455,579.701484
-148.643375,96,580.695421
-8.159314,135,581.985968
-17.94225,87,582.870427
13.791222,111,583.860046
-36.359991,69,584.471255
-156.609627,83,585.228279
10.759698,113,586.351658
20.849281,106,587.339653
-5.223106,90,588.13589
16.903656,116,589.191161
-202.471519,83,589.990173
-56.988333,108,590.870384
-16.245093,132,591.917155
-51.307399,95,592.716395
5.964186,93,593.56969
-14.165025,118,594.628154
18.936821,1000,604.614993
-15.471226,92,605.451936
-386.759663,762,612.850536
13.081232,128,613.822424
58.100781,94,614.564235
0.784464,1000,624.153583
-162.329187,123,625.229564
-200.231796,745,632.268489
0.343832,76,632.949399
26.825422,147,634.267898
6.550727,155,643.274938
37.164058,1000,653.287098
22.228816,1000,663.137783
30.358487,148,664.434019
-10.308666,1000,674.826191
-8.750642,96,675.603598
-17.351845,120,676.721918
-130.230784,93,677.581861
-30.778265,87,678.317752
-163.908197,105,679.261239
-4.024576,94,680.099893
-4.514474,94,680.856459
33.833708,1000,691.227842
-39.219143,114,692.1151
-211.819783,131,693.154968
-13.750591,114,694.138498
9.184609,124,695.266578
0.437381,1000,705.405868
108.954399,1000,714.740946
26.992995,109,715.691327
7.645118,98,716.544244
-12.019316,109,717.495997
3.452301,1000,726.820395
52.791371,1000,736.678829
171.731828,381,745.417567
58.848373,1000,755.313577
-47.762574,113,756.364881
15.033155,1000,765.851065
51.167849,1000,775.714288
15.18545,103,776.634888
58.9495,150,778.001802
-40.437441,101,778.950516
-52.08092,1000,788.695132
-45.649124,1000,799.091805
-72.031764,128,800.097334
-18.513446,1000,811.022283
-47.744435,143,812.16385
5.285583,1000,822.855913
-39.259509,1000,833.402861
38.958941,121,834.540358
-57.832913,1000,844.31644
-16.890902,1014,862.329892
-15.385774,1000,872.490921
-37.893223,1000,882.539624
-21.336357,1000,892.927653
-23.333779,233,895.065032
274.948205,236,897.198167
53.219037,134,898.393852
-3.742828,1000,909.07642
-20.426102,1000,918.644532
24.290189,100,919.564047
-23.994502,1000,929.268874
4.635313,119,930.400093
-6.669157,107,931.383607
-2.028838,104,932.220763
-16.686479,1000,942.023157
200.086559,281,944.724165
105.447989,819,957.604867
-13.837717,1000,967.254158
-27.567566,1000,977.838293
-30.774362,1000,988.207151
-35.133232,1000,998.133252
-70.325686,1000,1007.972123
40.144934,1000,1018.2686
34.868692,102,1019.116437
77.398378,1000,1029.055509
-13.120251,1000,1039.286133
-6.727132,1000,1049.609572
128.65942,1765,1071.935589
-1.754171,1000,1081.354388
-27.231398,1000,1091.627755
19.760454,244,1093.870867
-21.517965,1000,1104.108755
-62.642009,1000,1114.477074
-6.340588,1000,1124.230591
-26.437285,1000,1134.354999
-28.25695,1000,1144.32591
-3.809604,1000,1154.11631
179.053954,1501,1172.821581
143.114904,941,1182.228966
47.986696,236,1184.284658
-13.695561,543,1189.545495
-44.045363,105,1190.460776
268.56461,170,1191.866305
16.251166,89,1192.577041
-42.744415,1000,1203.025042
19.868441,1000,1213.95014
207.541096,235,1216.17978
-11.628318,1000,1226.273237
-13.053836,1000,1237.253846
230.278022,347,1240.329798
-0.430333,1000,1250.292037
271.029645,267,1252.667604
12.150996,137,1253.850871
-15.8219,1000,1264.080162
228.573319,1130,1277.528444
-28.850317,1000,1287.121494
-46.741619,1000,1297.47582
71.02025,113,1298.346971
294.859027,234,1300.326674
35.910647,116,1301.228222
39.068319,138,1302.395959
-192.69316,138,1303.613726
247.321744,206,1305.610415
5.176974,128,1306.743132
41.094914,157,1308.233055
249.851142,331,1311.33645
-30.568083,1000,1321.454167
169.839343,642,1328.065353
43.687478,137,1329.16924
281.089224,281,1331.812463
266.943956,335,1334.967793
270.774541,348,1338.019311
24.830912,1000,1348.025784
-8.546006,299,1350.944368
-16.18929,1000,1360.345555
105.716437,1452,1381.707172
194.355223,549,1386.71908
279.06939,214,1388.653014
218.425159,333,1391.828376
185.618088,543,1397.100461
119.716953,954,1407.020798
310.239278,239,1409.060578
67.01843,146,1410.305874
211.750258,285,1413.068301
55.945177,84,1413.824365
77.650107,143,1415.15218
265.800846,318,1417.931855
250.779515,225,1419.97582
9.307365,124,1421.049242
51.495523,120,1422.048606
197.614556,486,1426.416389
292.166999,306,1429.28156
187.925137,951,1438.984978
26.659444,89,1439.844521
235.970544,263,1442.253018
167.435547,841,1450.476364
245.545526,203,1452.341557
21.769792,115,1453.376195
261.69815,274,1455.702662
262.045718,297,1458.401787
20.203049,163,1459.872921
238.133579,391,1463.427462
-3.806513,119,1464.4315
252.421508,183,1466.012481
142.088535,513,1472.642801
185.73878,564,1477.9775
283.592574,250,1480.256762
260.06578,217,1482.203864
287.024829,353,1485.475264
5.701058,110,1486.411834
232.521016,360,1489.682044
53.115995,110,1490.593717
273.841316,226,1492.477997
192.276076,967,1502.755109
16.683807,117,1503.843204
205.598164,385,1507.519682
210.132646,499,1512.136492
258.100662,215,1514.103017
233.264775,911,1523.594742
239.923867,411,1527.193616
99.973334,1000,1537.036517
200.855742,412,1541.08236
266.166895,246,1543.359445
245.114875,215,1545.162922
182.591431,751,1552.26306
236.210822,403,1556.018301
224.684375,749,1563.272425
129.159032,1051,1575.072601
256.324068,457,1579.417027
219.995492,687,1585.960423
-38.324023,127,1587.01679
13.293193,142,1588.317069
-5.663115,101,1589.202513
-32.635135,110,1590.27706
216.082475,673,1596.460232
225.176777,524,1601.458001
228.769821,523,1606.191769
-229.293027,300,1608.968321
245.752542,463,1613.309331
8.654241,111,1614.207494
-89.675708,1000,1624.01296
-2.367689,1000,1634.106419
-84.812066,420,1637.987082
-28.793704,1000,1648.04945
51.954085,1000,1657.955673
380.155741,1302,1677.768935
256.541199,395,1681.208871
56.248763,1000,1691.166353
250.61216,617,1696.904543
13.321165,88,1697.669707
-2.879879,137,1698.783179
220.935369,450,1703.097547
9.590959,120,1704.11729
243.488546,809,1711.646734
46.974282,149,1713.073234
37.312496,133,1714.22859
271.229295,447,1718.320253
-67.35387,293,1721.007167
258.34241,491,1725.728737
16.697195,110,1726.780645
7.055421,104,1727.722406
257.122874,257,1729.834703
121.158323,807,1738.131697
-21.574271,62,1738.650756
286.157844,258,1740.95303
229.016626,383,1744.741747
11.548104,134,1745.862068
-27.013334,1000,1755.422595
72.05505,1823,1779.046056
240.94114,290,1781.671104
264.008715,343,1784.680689
-77.827478,76,1785.421293
203.078893,409,1789.142156
31.572081,1000,1799.590792
0.2706,1000,1809.501187
29.695136,175,1811.202157
204.941199,320,1814.171356
243.806633,320,1817.144712
57.292404,1000,1827.236984
54.182776,103,1828.154813
266.813675,404,1831.835872
231.971792,245,1834.125401
104.011356,879,1842.151541
43.018015,105,1843.037547
2.150626,110,1844.052679
-71.124142,124,1845.08883
-47.891203,1000,1854.897752
221.466716,499,1859.514952
9.633476,141,1860.801854
-14.346503,322,1863.861696
352.505038,634,1874.547028
246.624352,514,1879.507814
-17.981367,223,1881.48544
138.701966,998,1891.659963
188.806272,699,1898.520674
203.029485,438,1902.641526
189.804073,538,1907.675402
