#{"t_start": 1629288878.7242231, "env_id": "LunarLander-v2"}
r,l,t
224.465917,365,333.016331
-6.059554,943,338.262591
237.945053,289,339.156226
255.16292,466,340.696633
214.139702,429,342.320413
251.441921,319,343.367857
114.266187,1000,347.131871
-1.790781,89,347.431928
-80.413998,73,347.634532
-61.110809,66,347.835232
47.111942,1000,352.009515
33.823442,215,352.682316
-51.433758,510,354.590762
-52.491199,275,355.524721
122.242223,784,358.757097
-6.783899,99,359.014267
31.464441,1000,363.446519
-50.394336,97,363.787764
-52.606555,1000,368.304905
1.131004,92,368.702643
24.952605,1000,372.613443
-44.830904,120,372.925022
34.728,175,373.40201
6.178826,116,373.806631
155.240846,769,379.136934
-60.730144,111,379.517652
-344.288063,89,379.857994
-15.915028,300,380.747344
-33.304696,466,382.493861
-9.752854,280,383.410234
51.871004,1000,387.454447
-45.322774,1000,391.233919
-21.512008,118,391.640199
9.807277,1000,395.473265
-78.251633,1000,399.643257
-581.300034,287,400.647397
-37.696006,58,400.818753
20.186852,333,401.884004
-261.778944,947,405.603192
-219.819565,676,408.268576
-59.195472,140,408.734878
-665.661903,554,410.711015
-508.264968,73,410.932595
-168.294883,720,413.461153
-162.995124,805,417.811096
-0.81422,66,418.043371
-24.742324,103,418.374632
-68.315684,1000,422.900313
-1.038056,1000,427.427263
-26.093119,88,427.758791
-153.611937,97,428.138909
-13.439557,77,428.427198
31.646249,101,428.793528
-51.218391,1000,433.362869
-31.420093,1000,437.37532
-50.175315,1000,441.908564
-37.614161,1000,446.219987
-97.115025,245,446.882102
-163.203263,106,447.267555
-9.654974,1000,451.061716
10.155247,1000,455.718475
6.607338,124,456.135528
-96.200639,998,464.800631
7.199229,88,465.055651
-51.814544,93,465.33867
-12.527528,1000,469.792891
-5.066384,1000,474.299105
-61.576073,66,474.525803
-45.36525,90,474.810311
-18.839975,1000,478.942062
-45.619198,1000,483.456361
-43.043409,97,483.713074
23.639086,111,483.969488
4.209567,1000,487.769599
-33.6755,1000,492.369419
61.960089,835,495.749407
-89.552674,1000,500.285615
-28.913764,1000,505.356575
38.106864,1522,517.086896
-72.826614,149,517.576696
-82.386987,140,517.998565
-32.888093,142,518.505968
-118.222939,92,518.758769
-2.665829,1000,523.854427
-24.407775,1000,528.10276
-38.254132,1000,532.231957
-24.912218,80,532.458506
-43.021656,1000,537.488579
8.673928,121,537.958997
5.299952,1000,541.931627
-301.454387,279,543.000285
245.476462,419,544.51896
199.447619,726,547.241532
7.116239,1000,551.35125
8.980413,97,551.651691
-325.892949,399,552.835762
12.094562,104,553.066447
1.898992,73,553.310848
111.692831,1179,563.05872
190.611702,985,566.660972
222.000853,270,567.631502
281.281543,383,569.058518
-61.657591,101,569.380367
172.571273,910,572.95173
-19.540037,1000,577.264353
296.750251,256,578.139636
226.323709,512,579.923735
25.628446,116,580.234472
34.048171,148,580.642455
-40.042029,95,580.883009
194.612688,642,583.519106
3.063745,101,583.812819
-6.820796,81,584.077142
-296.054494,181,584.72104
-21.386033,1000,589.167978
-224.421601,195,589.754661
-32.368927,87,590.013588
234.627268,446,591.620004
-37.245465,88,591.90495
21.954271,115,592.259269
29.098681,121,592.572735
254.795398,288,593.534165
-26.894992,113,593.844854
223.981988,355,594.999429
369.222884,655,600.61026
299.900326,257,601.39306
-0.692283,77,601.625329
20.311922,83,601.870714
13.943588,97,602.107997
-43.750704,77,602.319681
11.805374,84,602.579518
277.918597,183,603.189572
228.191117,431,604.814537
-258.564744,457,606.463469
309.894091,475,608.212545
-151.131926,95,608.451164
294.198699,201,609.114054
-174.572211,156,609.61715
249.454124,312,610.629193
40.193993,94,610.872391
22.198575,95,611.136471
231.48018,205,611.801702
2.370829,89,612.122392
276.749129,194,612.688016
254.52165,152,613.159042
-13.321526,150,613.612005
223.479635,239,614.390047
-15.585521,1000,618.093367
221.32104,697,620.376493
19.317624,95,620.646869
1.316883,93,620.953832
7.96747,69,621.159814
-459.906924,866,624.484977
-545.761025,292,625.53174
25.852955,136,626.033381
19.63115,100,626.352432
231.331533,297,627.581892
-280.304486,759,630.555002
-21.59612,90,630.855318
-124.565845,76,631.065145
-44.55278,64,631.240582
281.843287,602,633.57879
-204.682214,109,633.871729
178.462521,294,637.637714
234.527038,223,638.405055
-37.63124,145,638.906998
-33.242673,115,639.308449
-239.184075,137,639.697801
260.29884,273,640.604351
5.669775,83,640.801991
56.306113,93,641.029199
237.040538,472,642.858378
-27.88577,87,643.090121
196.260633,448,644.603298
249.767948,399,645.875933
-22.601847,105,646.215048
231.895927,282,647.370137
-19.129522,95,647.750186
-17.768197,78,648.080157
-24.635142,100,648.462721
249.419555,583,650.334284
57.038976,1000,653.871432
20.686837,111,654.229806
-9.237075,104,654.602992
12.58619,94,654.962916
27.867054,88,655.229355
280.656473,204,655.82347
57.77267,173,656.492198
229.478819,488,658.340453
38.425942,97,658.58932
-76.760182,73,658.781963
248.882899,349,660.038603
-17.462744,86,660.265855
216.078088,265,661.118208
-31.434028,106,661.34843
277.277562,354,662.587186
164.62882,685,665.527048
-180.649298,296,666.595115
180.092262,720,669.284021
233.616257,568,671.355196
37.1713,422,677.923717
-22.748488,64,678.115532
-116.743618,110,678.411037
-54.887443,115,678.749266
8.77614,1000,682.673163
-122.32139,156,683.090355
-5.272516,114,683.436955
210.864936,438,684.735221
46.752329,1000,688.867285
65.076357,166,689.46411
-18.027266,1000,693.995146
-36.926259,1000,697.723593
36.003163,150,698.167558
-187.977533,447,699.825763
2.521168,95,700.028376
-13.230252,113,700.349558
-54.594931,88,700.625399
-332.696281,553,702.721267
-21.472014,1000,707.348985
-69.259281,91,707.673696
-229.820847,95,707.988637
-306.638121,102,708.346792
-108.626231,88,708.649026
-78.103247,103,709.032058
5.268774,133,709.492616
1.49782,1000,713.640661
-72.225627,1032,717.460178
-371.07741,335,718.749126
-65.264836,1000,723.233909
-3.085494,95,723.515375
-10.827656,1000,727.592004
-6.773304,1000,731.870939
121.836465,580,734.205783
180.059855,591,736.516173
23.247697,106,736.861442
229.574338,742,739.65771
-74.453064,78,739.860588
181.461807,801,743.371365
-116.097429,180,743.986299
52.270433,683,746.62438
245.996238,497,748.439118
227.178395,595,750.576066
-48.487907,97,750.883842
-115.971198,74,751.10449
-122.38494,369,752.168477
-368.399705,294,753.08606
240.759664,380,754.460604
348.658036,657,759.719294
-167.795475,1000,763.736437
257.046539,387,765.10641
241.82999,517,767.027577
199.465988,498,768.986936
-7.520029,117,769.35681
-373.983763,474,771.01708
247.321833,463,772.692498
213.396703,491,774.518116
187.698267,739,777.232135
211.415537,490,778.886484
-69.807298,222,779.546981
-133.195287,127,779.898209
169.255892,490,781.66887
240.732198,549,783.469328
181.350325,376,784.534354
-14.355729,210,785.115876
233.204782,587,787.219459
246.702518,808,790.154126
229.655965,353,791.23411
-217.437988,296,792.272419
-7.445904,114,792.66386
63.401192,730,796.888437
8.40135,98,797.15189
5.506899,129,797.56972
18.240392,91,797.840592
-92.104172,109,798.212806
-43.693517,104,798.492582
-4.309924,120,798.838161
265.36997,543,800.715371
-150.580789,384,802.10972
184.320643,389,803.281118
-97.711547,195,803.886205
222.48847,186,804.425369
264.282835,247,805.131548
261.550918,352,806.297751
-13.367618,118,806.596478
231.992122,494,808.335696
252.361892,291,809.272632
-53.931735,309,810.337562
224.15406,255,811.107475
197.461453,447,812.706895
214.863597,274,813.612946
59.047177,143,814.011945
-24.098625,240,814.750829
-174.506358,325,815.783975
150.534848,570,817.980077
242.835357,342,819.02381
214.063565,561,820.769499
202.696966,424,822.153712
247.529408,205,822.866704
-51.185314,444,824.341015
243.908362,337,825.444807
234.856417,310,826.503394
254.336934,318,827.665362
92.17421,234,830.228074
255.223512,305,831.033537
230.31601,279,831.894308
-39.115154,376,833.236984
250.919406,239,834.069115
-27.615479,177,834.650045
-7.795746,319,835.605164
210.696185,776,838.31247
0.50988,108,838.555341
248.270686,399,839.91505
-6.316369,147,840.408384
217.831922,525,842.286019
186.708874,495,844.012898
-34.371853,171,844.459021
-111.699823,71,844.618677
68.209039,1000,848.213065
191.374666,559,850.076953
262.854278,342,851.230298
-97.265462,92,851.52281
19.144747,97,851.793422
19.86949,134,852.205306
-39.505256,89,852.436131
253.762153,320,853.424909
205.425698,399,854.63279
-41.077039,303,855.530327
226.853952,308,856.518369
258.880274,317,857.55773
246.926338,945,861.047674
-45.354413,322,862.128252
323.171158,670,868.272899
-37.344022,70,868.481472
240.971968,411,870.02483
212.689684,436,871.592846
-48.700243,98,871.881538
12.431929,183,872.492709
211.334672,398,873.808204
238.664332,363,875.061399
230.680971,381,876.430166
209.744569,470,878.06697
251.545914,413,879.612134
215.709306,542,881.532137
-110.021579,658,883.658029
234.29384,330,884.850038
75.34638,838,888.31476
118.64116,1000,891.79105
191.339084,477,893.470108
-27.767566,218,894.152602
-8.77844,218,894.816523
213.469098,556,896.957303
229.785188,299,897.930631
251.575778,366,899.33881
-1.622245,179,899.930451
-50.201335,99,900.246678
13.410672,169,900.755328
279.408268,347,901.961413
151.433415,906,907.179719
-77.386215,126,907.563097
218.660956,276,908.40428
244.620467,430,909.774152
-337.896016,339,911.151644
76.236389,636,913.60267
9.343575,301,914.575286
166.611664,731,917.357778
-18.891322,129,917.739246
278.960395,268,918.677834
-86.338267,72,918.87552
-74.740253,65,919.053127
-34.71492,60,919.26981
3.687301,103,919.644814
203.732915,340,921.023992
-333.091423,312,922.264005
262.140982,239,923.232477
-366.910161,741,926.402589
2.911243,109,926.794415
-78.233939,55,926.968596
-7.963171,94,927.301467
-45.217419,87,927.604886
10.228829,62,927.794475
-61.336848,68,928.057801
-9.19187,73,928.316914
41.649625,87,928.577719
214.064798,282,929.628961
-140.199108,212,930.435435
-26.462312,91,930.749946
-59.066773,85,930.981556
-37.131365,78,931.285313
226.405217,183,931.887308
16.991212,93,932.168419
232.984277,315,933.238056
